0,0,0,0,0,0
1,1,0,0,0,0
2,2,0,0,0,0
4,3,0,1,0,0
6,4,0,2,0,0
8,5,0,3,0,0
9,6,0,3,0,0
9,6,0,3,0,0
9,6,0,3,0,0
9,6,0,3,0,0
9,6,0,3,0,0
9,6,0,3,0,0
9,6,0,3,0,0
9,6,0,3,0,0
9,6,0,3,0,0
10,6,1,3,0,0
11,6,2,3,0,0
12,6,3,3,0,0
13,6,4,3,0,0
14,6,5,3,0,0
14,6,5,3,0,0
14,6,5,3,0,0
14,6,5,3,0,0
14,6,5,3,0,0
14,6,5,3,0,0
14,6,5,3,0,0
14,6,5,3,0,0
14,6,5,3,0,0
16,6,6,3,1,0
17,6,6,3,2,0
18,6,6,3,3,0
19,6,6,3,4,0
20,6,6,3,5,0
21,6,6,3,6,0
22,6,6,3,7,0
23,6,6,3,8,0
24,6,6,3,9,0
25,6,6,3,10,0
26,6,6,3,11,0
27,6,6,3,12,0
28,6,6,3,13,0
29,6,6,3,14,0
30,6,6,3,15,0
31,6,6,3,16,0
32,6,6,3,17,0
33,6,6,3,18,0
35,6,6,4,19,0
37,6,6,5,20,0
39,6,6,6,21,0
41,6,6,7,22,0
43,6,6,8,23,0
45,6,6,9,24,0
47,6,6,10,25,0
49,6,6,11,26,0
51,6,6,12,27,0
53,6,6,13,28,0
55,6,6,14,29,0
57,6,6,15,30,0
59,6,6,16,31,0
61,6,6,17,32,0
61,6,6,17,32,0
61,6,6,17,32,0
61,6,6,17,32,0
61,6,6,17,32,0
61,6,6,17,32,0
61,6,6,17,32,0
61,6,6,17,32,0
61,6,6,17,32,0
61,6,6,17,32,0
61,6,6,17,32,0
61,6,6,17,32,0
61,6,6,17,32,0
62,6,7,17,32,0
62,6,7,17,32,0
63,6,7,18,32,0
63,6,7,18,32,0
63,6,7,18,32,0
63,6,7,18,32,0
63,6,7,18,32,0
63,6,7,18,32,0
63,6,7,18,32,0
63,6,7,18,32,0
63,6,7,18,32,0
63,6,7,18,32,0
63,6,7,18,32,0
63,6,7,18,32,0
63,6,7,18,32,0
63,6,7,18,32,0
63,6,7,18,32,0
63,6,7,18,32,0
63,6,7,18,32,0
63,6,7,18,32,0
63,6,7,18,32,0
63,6,7,18,32,0
63,6,7,18,32,0
63,6,7,18,32,0
63,6,7,18,32,0
63,6,7,18,32,0
63,6,7,18,32,0
63,6,7,18,32,0
63,6,7,18,32,0
63,6,7,18,32,0
63,6,7,18,32,0
63,6,7,18,32,0
63,6,7,18,32,0
63,6,7,18,32,0
63,6,7,18,32,0
63,6,7,18,32,0
63,6,7,18,32,0
63,6,7,18,32,0
63,6,7,18,32,0
63,6,7,18,32,0
63,6,7,18,32,0
63,6,7,18,32,0
63,6,7,18,32,0
63,6,7,18,32,0
63,6,7,18,32,0
63,6,7,18,32,0
63,6,7,18,32,0
63,6,7,18,32,0
63,6,7,18,32,0
63,6,7,18,32,0
63,6,7,18,32,0
64,6,7,18,32,1
65,6,7,18,32,2
66,6,7,18,32,3
67,6,7,18,32,4
68,6,7,18,32,5
69,6,7,18,32,6
70,6,7,18,32,7
71,6,7,18,32,8
72,6,7,18,32,9
73,6,7,18,32,10
74,6,7,18,32,11
75,6,7,18,32,12
75,6,7,18,32,12
75,6,7,18,32,12
75,6,7,18,32,12
75,6,7,18,32,12
75,6,7,18,32,12
75,6,7,18,32,12
75,6,7,18,32,12
75,6,7,18,32,12
75,6,7,18,32,12
75,6,7,18,32,12
75,6,7,18,32,12
75,6,7,18,32,12
75,6,7,18,32,12
75,6,7,18,32,12
75,6,7,18,32,12
75,6,7,18,32,12
75,6,7,18,32,12
75,6,7,18,32,12
75,6,7,18,32,12
75,6,7,18,32,12
75,6,7,18,32,12
75,6,7,18,32,12
75,6,7,18,32,12
75,6,7,18,32,12
75,6,7,18,32,12
75,6,7,18,32,12
75,6,7,18,32,12
75,6,7,18,32,12
75,6,7,18,32,12
75,6,7,18,32,12
75,6,7,18,32,12
75,6,7,18,32,12
75,6,7,18,32,12
75,6,7,18,32,12
75,6,7,18,32,12
75,6,7,18,32,12
75,6,7,18,32,12
75,6,7,18,32,12
75,6,7,18,32,12
75,6,7,18,32,12
75,6,7,18,32,12
75,6,7,18,32,12
75,6,7,18,32,12
75,6,7,18,32,12
75,6,7,18,32,12
75,6,7,18,32,12
75,6,7,18,32,12
75,6,7,18,32,12
75,6,7,18,32,12
76,6,7,19,32,12
76,6,7,19,32,12
76,6,7,19,32,12
76,6,7,19,32,12
76,6,7,19,32,12
76,6,7,19,32,12
76,6,7,19,32,12
76,6,7,19,32,12
76,6,7,19,32,12
76,6,7,19,32,12
76,6,7,19,32,12
76,6,7,19,32,12
76,6,7,19,32,12
76,6,7,19,32,12
76,6,7,19,32,12
77,6,7,20,32,12
